amount,method,bank,device,failure_reason,previous_success_rate,previous_failures,customer_age_days,action,recovered
19448,card,NONE,ios,insufficient_funds,0.840842219818263,0,279,DELAYED_RETRY,0
29372,netbanking,NONE,android,network_error,0.6598209965378167,2,206,RETRY_NOW,0
9463,upi,HDFC,android,insufficient_funds,0.24424054906267872,1,816,ALTERNATE_METHOD,0
38913,upi,SBI,ios,authentication_failed,0.41735189653351257,0,909,ALTERNATE_METHOD,0
35841,netbanking,NONE,web,insufficient_funds,0.5433220036415182,0,44,RETRY_NOW,1
24187,netbanking,NONE,ios,bank_timeout,0.2608272506469076,3,836,RETRY_NOW,0
8734,netbanking,NONE,ios,network_error,0.5669792430644636,1,980,ALTERNATE_METHOD,1
27177,card,NONE,android,authentication_failed,0.37862330154592155,3,386,NO_ACTION,0
3050,upi,AXIS,web,insufficient_funds,0.32896993113469597,0,908,NO_ACTION,0
20340,netbanking,NONE,ios,bank_timeout,0.4611595534010955,2,21,DELAYED_RETRY,0
6604,card,NONE,web,insufficient_funds,0.5384698958831234,0,254,DELAYED_RETRY,1
43054,upi,HDFC,web,bank_timeout,0.5789318055617506,1,48,DELAYED_RETRY,1
3730,wallet,NONE,web,network_error,0.6732081758152014,4,499,ALTERNATE_METHOD,1
1719,card,NONE,android,insufficient_funds,0.30312404310530994,2,407,DELAYED_RETRY,0
25510,wallet,NONE,android,bank_timeout,0.33714651294255066,4,204,NO_ACTION,0
39107,card,NONE,web,insufficient_funds,0.9317896479268195,1,474,RETRY_NOW,0
25364,card,NONE,ios,network_error,0.963391090654635,4,871,ALTERNATE_METHOD,1
40199,upi,AXIS,web,insufficient_funds,0.5536616587511183,4,151,RETRY_NOW,0
13185,netbanking,NONE,ios,authentication_failed,0.443894394085957,2,226,DELAYED_RETRY,1
30669,wallet,NONE,web,authentication_failed,0.7716008740542801,1,155,NO_ACTION,0
16362,netbanking,NONE,android,network_error,0.681194362379953,1,804,ALTERNATE_METHOD,1
21344,upi,HDFC,android,insufficient_funds,0.9979059950602955,2,286,ALTERNATE_METHOD,0
20714,card,NONE,web,authentication_failed,0.5166030801788761,0,508,RETRY_NOW,1
49278,netbanking,NONE,android,network_error,0.5273820752672782,4,387,DELAYED_RETRY,0
32500,card,NONE,android,bank_timeout,0.8233813208658043,3,706,DELAYED_RETRY,1
21540,upi,AXIS,android,network_error,0.5828763028767667,0,577,ALTERNATE_METHOD,0
5627,netbanking,NONE,android,network_error,0.8349370282445192,0,108,RETRY_NOW,1
25390,netbanking,NONE,ios,network_error,0.38396590744558834,0,387,DELAYED_RETRY,1
1106,upi,ICICI,android,insufficient_funds,0.3007734210437491,1,570,RETRY_NOW,0
33407,netbanking,NONE,android,network_error,0.5805471630263683,4,272,DELAYED_RETRY,1
24918,netbanking,NONE,ios,insufficient_funds,0.9553207273862538,0,425,ALTERNATE_METHOD,0
8584,upi,AXIS,android,insufficient_funds,0.24370103101318766,4,25,DELAYED_RETRY,0
33505,wallet,NONE,ios,insufficient_funds,0.6204688741594404,2,439,RETRY_NOW,0
5650,upi,ICICI,android,bank_timeout,0.837302969653843,0,464,ALTERNATE_METHOD,1
22389,upi,SBI,ios,bank_timeout,0.8282140488071092,4,52,DELAYED_RETRY,0
26819,upi,ICICI,android,bank_timeout,0.45460542210649657,0,685,RETRY_NOW,1
303,card,NONE,android,authentication_failed,0.28569001225209895,4,63,NO_ACTION,0
4976,netbanking,NONE,ios,network_error,0.8536875161536912,0,57,ALTERNATE_METHOD,0
16219,card,NONE,android,bank_timeout,0.6362097017974859,1,301,DELAYED_RETRY,0
34060,card,NONE,android,bank_timeout,0.6120107095290248,3,600,NO_ACTION,0
7113,netbanking,NONE,android,network_error,0.8847206105204128,4,803,NO_ACTION,0
23567,card,NONE,ios,bank_timeout,0.5131120211759996,3,531,DELAYED_RETRY,1
8061,wallet,NONE,web,authentication_failed,0.8007786077336847,1,369,NO_ACTION,0
6870,card,NONE,web,authentication_failed,0.7852389460308529,3,203,RETRY_NOW,0
27556,wallet,NONE,android,authentication_failed,0.5459867105595537,4,884,RETRY_NOW,0
14538,netbanking,NONE,web,insufficient_funds,0.7778224792290795,4,918,ALTERNATE_METHOD,1
25890,card,NONE,web,bank_timeout,0.3562297208128077,1,508,ALTERNATE_METHOD,1
47296,netbanking,NONE,web,bank_timeout,0.866334622502904,2,409,RETRY_NOW,1
45828,upi,SBI,android,network_error,0.5120376521310759,3,273,ALTERNATE_METHOD,1
6923,wallet,NONE,android,network_error,0.426657852291518,1,91,DELAYED_RETRY,0
21791,upi,ICICI,ios,authentication_failed,0.4256020555409615,4,592,NO_ACTION,0
18908,upi,HDFC,ios,insufficient_funds,0.2548747923263166,1,21,NO_ACTION,0
14660,upi,SBI,android,authentication_failed,0.34801822159020734,0,438,DELAYED_RETRY,0
7930,upi,ICICI,android,network_error,0.9443549933441582,1,176,RETRY_NOW,1
23985,wallet,NONE,web,insufficient_funds,0.744709808000344,3,638,NO_ACTION,0
14774,netbanking,NONE,web,bank_timeout,0.9685430703664468,2,837,RETRY_NOW,0
2986,upi,ICICI,android,network_error,0.20460260985864107,4,342,DELAYED_RETRY,0
17702,netbanking,NONE,android,bank_timeout,0.25021692519935324,1,355,RETRY_NOW,1
28230,wallet,NONE,android,insufficient_funds,0.932611091344894,4,853,RETRY_NOW,1
4952,wallet,NONE,ios,bank_timeout,0.2115909444760666,0,821,DELAYED_RETRY,0
43279,card,NONE,web,network_error,0.732680487594396,2,281,RETRY_NOW,1
18179,netbanking,NONE,web,network_error,0.5436329403161673,4,622,RETRY_NOW,1
23733,wallet,NONE,ios,authentication_failed,0.599733833425153,2,682,DELAYED_RETRY,0
27500,card,NONE,web,insufficient_funds,0.2425482731737196,0,625,NO_ACTION,0
29503,card,NONE,ios,bank_timeout,0.562500325522884,0,193,ALTERNATE_METHOD,1
46697,netbanking,NONE,android,bank_timeout,0.6926098941384147,1,675,ALTERNATE_METHOD,1
48543,card,NONE,ios,authentication_failed,0.489914761611049,3,778,RETRY_NOW,0
43802,netbanking,NONE,android,insufficient_funds,0.6640936264336246,2,476,RETRY_NOW,1
15704,upi,ICICI,web,network_error,0.2362427392489349,4,53,ALTERNATE_METHOD,0
8524,netbanking,NONE,android,authentication_failed,0.4498284607114042,3,394,DELAYED_RETRY,0
27372,upi,HDFC,ios,authentication_failed,0.3044586646293119,1,827,ALTERNATE_METHOD,0
16895,card,NONE,ios,authentication_failed,0.9236728126825346,4,750,RETRY_NOW,0
15818,upi,AXIS,android,bank_timeout,0.5149551627180069,1,172,DELAYED_RETRY,1
4190,card,NONE,android,insufficient_funds,0.4886799410234872,2,665,ALTERNATE_METHOD,0
501,netbanking,NONE,ios,insufficient_funds,0.3042793653299872,1,381,RETRY_NOW,0
49171,wallet,NONE,ios,network_error,0.8286626591122117,3,459,RETRY_NOW,0
34704,wallet,NONE,web,bank_timeout,0.7994343293315498,0,790,ALTERNATE_METHOD,1
16183,wallet,NONE,ios,authentication_failed,0.66968268405043,2,922,NO_ACTION,0
29159,upi,ICICI,android,network_error,0.2087163784202744,0,287,NO_ACTION,0
10252,wallet,NONE,android,insufficient_funds,0.7250910486408055,4,531,NO_ACTION,0
12412,card,NONE,android,network_error,0.9687009080959468,2,898,DELAYED_RETRY,1
13615,card,NONE,android,insufficient_funds,0.6380863888677415,4,355,RETRY_NOW,0
44024,wallet,NONE,ios,insufficient_funds,0.6935826246938068,3,205,RETRY_NOW,0
34614,netbanking,NONE,web,bank_timeout,0.42305610899735735,4,579,DELAYED_RETRY,0
35494,wallet,NONE,web,authentication_failed,0.3877214954424599,1,212,DELAYED_RETRY,0
31963,card,NONE,web,network_error,0.2884884490440238,3,926,ALTERNATE_METHOD,0
40341,upi,ICICI,web,authentication_failed,0.8065404179072115,0,618,RETRY_NOW,0
24701,upi,AXIS,ios,bank_timeout,0.4617945032000388,3,261,RETRY_NOW,1
5296,upi,HDFC,android,network_error,0.670659995569957,3,25,DELAYED_RETRY,0
31693,card,NONE,android,authentication_failed,0.6040216708018353,2,433,NO_ACTION,0
7059,wallet,NONE,web,insufficient_funds,0.9524474086054759,2,456,ALTERNATE_METHOD,1
14148,netbanking,NONE,web,network_error,0.8532537677913903,0,264,NO_ACTION,1
36289,netbanking,NONE,web,bank_timeout,0.9741120524319467,3,49,ALTERNATE_METHOD,1
34760,upi,ICICI,web,authentication_failed,0.2160041315409348,4,810,NO_ACTION,0
29156,card,NONE,ios,authentication_failed,0.40412427100350384,3,643,RETRY_NOW,0
46931,upi,SBI,android,insufficient_funds,0.9874473526900285,2,380,RETRY_NOW,0
48803,wallet,NONE,ios,network_error,0.32093735862586037,2,181,DELAYED_RETRY,0
46758,upi,SBI,web,network_error,0.23678593280509777,2,723,DELAYED_RETRY,1
17854,upi,AXIS,android,insufficient_funds,0.4430091728142233,4,119,ALTERNATE_METHOD,0
1365,wallet,NONE,web,bank_timeout,0.32789492418969424,4,486,ALTERNATE_METHOD,0
40202,card,NONE,ios,authentication_failed,0.7982658887479104,1,848,DELAYED_RETRY,1
15011,upi,AXIS,android,authentication_failed,0.4893423080260211,2,560,ALTERNATE_METHOD,1
18335,wallet,NONE,android,insufficient_funds,0.37760842741945677,2,182,ALTERNATE_METHOD,1
43739,netbanking,NONE,android,authentication_failed,0.9545392409268585,3,54,DELAYED_RETRY,1
19008,card,NONE,web,insufficient_funds,0.31703400217695193,1,160,NO_ACTION,0
42373,upi,HDFC,web,insufficient_funds,0.772368213339798,2,635,ALTERNATE_METHOD,1
46787,card,NONE,android,insufficient_funds,0.33559061993604533,4,887,NO_ACTION,0
20852,card,NONE,ios,bank_timeout,0.6893178661900788,4,319,NO_ACTION,0
42559,card,NONE,android,authentication_failed,0.8169608232293069,3,773,NO_ACTION,0
1354,netbanking,NONE,ios,insufficient_funds,0.5699734984803351,3,457,ALTERNATE_METHOD,0
46879,upi,SBI,android,insufficient_funds,0.7604256924735979,4,702,ALTERNATE_METHOD,0
30994,card,NONE,web,bank_timeout,0.9694332030489745,4,27,DELAYED_RETRY,0
9753,upi,ICICI,android,insufficient_funds,0.9455370113910473,2,755,RETRY_NOW,0
19175,card,NONE,ios,insufficient_funds,0.4826892572327392,1,232,ALTERNATE_METHOD,0
22153,upi,HDFC,android,network_error,0.8273058068867547,0,369,DELAYED_RETRY,1
41642,netbanking,NONE,web,bank_timeout,0.6966420174185222,3,699,RETRY_NOW,1
47957,wallet,NONE,android,insufficient_funds,0.7481685970707754,2,871,DELAYED_RETRY,0
41766,wallet,NONE,web,bank_timeout,0.31847879984096417,2,359,NO_ACTION,0
31246,upi,AXIS,android,bank_timeout,0.3147805633073718,0,75,NO_ACTION,1
49896,upi,AXIS,web,bank_timeout,0.3204802187420742,0,497,ALTERNATE_METHOD,0
40793,upi,ICICI,android,insufficient_funds,0.7071506881560998,4,590,RETRY_NOW,0
41178,upi,HDFC,ios,authentication_failed,0.2786589336735711,2,432,NO_ACTION,0
49208,netbanking,NONE,ios,authentication_failed,0.4075805196574548,1,105,ALTERNATE_METHOD,0
22469,card,NONE,ios,insufficient_funds,0.485894943319295,2,74,ALTERNATE_METHOD,0
39547,netbanking,NONE,web,authentication_failed,0.5603738621638061,4,651,DELAYED_RETRY,1
15111,wallet,NONE,web,authentication_failed,0.6603735110823896,2,283,ALTERNATE_METHOD,0
11307,wallet,NONE,web,insufficient_funds,0.5325017908300747,1,279,RETRY_NOW,1
37274,card,NONE,android,network_error,0.7494643166012391,2,532,NO_ACTION,0
31873,card,NONE,web,insufficient_funds,0.26316386154525456,1,578,ALTERNATE_METHOD,0
10288,card,NONE,web,bank_timeout,0.808216994722267,2,544,RETRY_NOW,1
6757,card,NONE,android,authentication_failed,0.9953869084077565,1,417,RETRY_NOW,1
12020,upi,SBI,web,bank_timeout,0.7801077012653452,4,322,DELAYED_RETRY,1
11405,netbanking,NONE,ios,bank_timeout,0.478525952115269,0,404,RETRY_NOW,1
27721,card,NONE,android,authentication_failed,0.6919554893263237,1,324,RETRY_NOW,0
45475,netbanking,NONE,android,bank_timeout,0.861704681296434,4,506,DELAYED_RETRY,0
35915,upi,HDFC,web,authentication_failed,0.6943259392949189,3,867,RETRY_NOW,0
32592,wallet,NONE,ios,insufficient_funds,0.9941609298324099,3,697,DELAYED_RETRY,0
13934,card,NONE,android,network_error,0.46890353762246967,1,794,DELAYED_RETRY,1
3948,upi,HDFC,web,insufficient_funds,0.9207190839961463,1,947,RETRY_NOW,1
13308,upi,ICICI,ios,bank_timeout,0.6717830603727042,4,464,RETRY_NOW,1
32489,upi,HDFC,android,network_error,0.38234612586972355,4,244,RETRY_NOW,0
41290,netbanking,NONE,ios,bank_timeout,0.9823134863283676,4,777,RETRY_NOW,0
11875,netbanking,NONE,ios,bank_timeout,0.546542089603722,4,819,DELAYED_RETRY,0
707,card,NONE,web,authentication_failed,0.7184230351521323,0,13,DELAYED_RETRY,0
48662,upi,AXIS,ios,insufficient_funds,0.4806802766147895,4,341,NO_ACTION,0
5444,card,NONE,android,insufficient_funds,0.6185976601919838,1,118,RETRY_NOW,0
36233,wallet,NONE,android,insufficient_funds,0.9412970788575379,1,861,NO_ACTION,0
11781,netbanking,NONE,android,insufficient_funds,0.8326214468580633,2,173,RETRY_NOW,0
27586,upi,AXIS,web,authentication_failed,0.3038467689321152,2,806,ALTERNATE_METHOD,1
34663,card,NONE,ios,insufficient_funds,0.46993329950397067,0,680,NO_ACTION,0
1943,card,NONE,android,bank_timeout,0.31714123331912003,0,233,DELAYED_RETRY,1
30311,upi,ICICI,web,bank_timeout,0.9120665356374065,2,85,RETRY_NOW,0
19132,netbanking,NONE,web,insufficient_funds,0.4586584796213991,4,453,DELAYED_RETRY,0
10404,card,NONE,ios,network_error,0.34890405288670767,1,680,RETRY_NOW,1
49211,wallet,NONE,web,authentication_failed,0.911659307581173,3,190,DELAYED_RETRY,0
12235,card,NONE,android,bank_timeout,0.254947748975511,4,399,DELAYED_RETRY,1
15627,netbanking,NONE,web,authentication_failed,0.7391358992676291,4,24,ALTERNATE_METHOD,0
36569,upi,HDFC,ios,insufficient_funds,0.8739830360455192,0,511,ALTERNATE_METHOD,1
7487,upi,AXIS,web,insufficient_funds,0.706148773946006,1,730,NO_ACTION,1
17765,upi,HDFC,ios,bank_timeout,0.9210541321308674,3,164,RETRY_NOW,1
42293,netbanking,NONE,android,network_error,0.5679826508090127,2,987,RETRY_NOW,0
29498,netbanking,NONE,ios,authentication_failed,0.8948353339932502,3,989,RETRY_NOW,0
37972,wallet,NONE,android,bank_timeout,0.2411284855892289,4,917,RETRY_NOW,0
6137,wallet,NONE,android,network_error,0.7150905880083442,3,90,RETRY_NOW,1
16837,netbanking,NONE,web,insufficient_funds,0.25330156875544,3,55,RETRY_NOW,0
31734,netbanking,NONE,android,network_error,0.7671382379118936,3,211,DELAYED_RETRY,1
9280,upi,AXIS,android,authentication_failed,0.3642548993866272,1,151,DELAYED_RETRY,0
37797,upi,HDFC,android,bank_timeout,0.5226855773903001,4,186,ALTERNATE_METHOD,1
41305,upi,AXIS,android,insufficient_funds,0.4586958041874827,3,988,RETRY_NOW,0
1559,upi,SBI,ios,bank_timeout,0.452863774943604,3,181,ALTERNATE_METHOD,0
2487,netbanking,NONE,web,bank_timeout,0.9183602747056356,3,105,ALTERNATE_METHOD,1
2798,upi,HDFC,web,bank_timeout,0.9979929287009413,2,775,DELAYED_RETRY,1
17343,wallet,NONE,android,authentication_failed,0.5418488334299894,4,586,DELAYED_RETRY,0
44724,netbanking,NONE,web,bank_timeout,0.5793200579730688,1,53,RETRY_NOW,0
17157,upi,HDFC,android,bank_timeout,0.37999894161405695,1,153,DELAYED_RETRY,1
19757,upi,ICICI,android,authentication_failed,0.28336515003028107,2,51,ALTERNATE_METHOD,1
43565,wallet,NONE,android,network_error,0.7431066935114419,1,331,RETRY_NOW,1
21973,wallet,NONE,android,network_error,0.20368794877853455,4,901,DELAYED_RETRY,0
213,wallet,NONE,web,authentication_failed,0.37901783326468275,0,133,DELAYED_RETRY,1
32207,upi,AXIS,android,network_error,0.7138858806289523,0,27,DELAYED_RETRY,0
39984,wallet,NONE,ios,insufficient_funds,0.7770284388782607,0,104,RETRY_NOW,0
42431,wallet,NONE,web,network_error,0.2646816264316947,2,325,NO_ACTION,0
15305,upi,HDFC,web,insufficient_funds,0.556169697652687,4,970,NO_ACTION,0
12193,upi,HDFC,web,insufficient_funds,0.3192739366162508,0,106,RETRY_NOW,0
20502,netbanking,NONE,web,authentication_failed,0.43696835184002963,0,460,ALTERNATE_METHOD,0
2901,wallet,NONE,ios,network_error,0.6486022182235491,0,936,NO_ACTION,1
9482,upi,SBI,web,bank_timeout,0.3995839157054147,0,879,NO_ACTION,1
15462,netbanking,NONE,web,network_error,0.6694218305785201,3,695,ALTERNATE_METHOD,0
20482,wallet,NONE,android,bank_timeout,0.8750816465615789,1,452,DELAYED_RETRY,1
20145,card,NONE,ios,insufficient_funds,0.27479440932354465,2,290,DELAYED_RETRY,0
34542,upi,SBI,ios,authentication_failed,0.8838532516552944,2,625,DELAYED_RETRY,1
1801,netbanking,NONE,web,bank_timeout,0.7910748074036211,4,324,RETRY_NOW,0
15897,card,NONE,android,insufficient_funds,0.5919328892835958,1,549,RETRY_NOW,0
43081,upi,ICICI,web,insufficient_funds,0.8847006239354083,3,521,DELAYED_RETRY,0
308,upi,AXIS,ios,insufficient_funds,0.8373888311129782,2,703,RETRY_NOW,0
28536,card,NONE,web,bank_timeout,0.6591797683746481,3,524,ALTERNATE_METHOD,0
22579,wallet,NONE,android,bank_timeout,0.5613389824601371,3,198,ALTERNATE_METHOD,1
33248,upi,ICICI,ios,insufficient_funds,0.9134707658758261,4,36,RETRY_NOW,1
18223,upi,ICICI,web,bank_timeout,0.3813521813348107,3,821,NO_ACTION,0
38024,netbanking,NONE,web,authentication_failed,0.5681017733334355,2,897,RETRY_NOW,0
13622,upi,SBI,android,bank_timeout,0.2644890307729741,2,294,ALTERNATE_METHOD,1
16251,netbanking,NONE,android,insufficient_funds,0.9938073630131685,3,518,RETRY_NOW,0
18977,upi,AXIS,android,network_error,0.9587201402763397,3,552,NO_ACTION,1
18581,card,NONE,web,network_error,0.34376533270846943,2,339,ALTERNATE_METHOD,0
16261,card,NONE,ios,bank_timeout,0.625367197264842,4,449,DELAYED_RETRY,1
19126,upi,AXIS,web,bank_timeout,0.7162447432140842,1,773,DELAYED_RETRY,0
32349,wallet,NONE,ios,authentication_failed,0.7618811686920854,3,135,NO_ACTION,0
28114,netbanking,NONE,ios,authentication_failed,0.257585549645143,2,374,ALTERNATE_METHOD,0
15338,upi,AXIS,web,network_error,0.28593959034966104,4,734,NO_ACTION,0
1630,card,NONE,ios,authentication_failed,0.4615813772335069,4,360,DELAYED_RETRY,1
14166,wallet,NONE,android,insufficient_funds,0.8616363929142639,0,33,NO_ACTION,0
29616,netbanking,NONE,web,bank_timeout,0.7041997660284931,4,394,DELAYED_RETRY,1
31999,card,NONE,android,network_error,0.7218375068773022,1,40,ALTERNATE_METHOD,1
3186,wallet,NONE,web,insufficient_funds,0.36329782764647817,4,304,DELAYED_RETRY,0
40536,wallet,NONE,web,insufficient_funds,0.8957033541991244,1,364,DELAYED_RETRY,0
16936,upi,HDFC,ios,network_error,0.44819713975008846,0,908,DELAYED_RETRY,0
24911,card,NONE,ios,authentication_failed,0.9428334107419054,4,743,RETRY_NOW,0
42783,netbanking,NONE,android,insufficient_funds,0.785501883977181,4,580,RETRY_NOW,0
4041,wallet,NONE,android,insufficient_funds,0.5149361831806014,0,883,NO_ACTION,0
13377,netbanking,NONE,web,insufficient_funds,0.7858354129120699,3,86,RETRY_NOW,0
46184,card,NONE,ios,bank_timeout,0.49358109871716005,2,2,DELAYED_RETRY,0
13864,wallet,NONE,web,bank_timeout,0.5206409846896185,1,107,NO_ACTION,0
35542,netbanking,NONE,web,bank_timeout,0.715761519049475,3,16,ALTERNATE_METHOD,0
40281,card,NONE,ios,bank_timeout,0.9422566414003462,1,655,RETRY_NOW,0
35406,upi,AXIS,web,authentication_failed,0.6215323567161137,0,319,ALTERNATE_METHOD,0
8363,card,NONE,android,authentication_failed,0.9666474901623479,2,251,DELAYED_RETRY,1
22213,card,NONE,web,bank_timeout,0.2547048976859452,1,256,RETRY_NOW,0
18045,netbanking,NONE,android,bank_timeout,0.3612648689920283,1,894,DELAYED_RETRY,1
5343,card,NONE,web,authentication_failed,0.8373786906474918,1,693,DELAYED_RETRY,0
43551,upi,HDFC,web,bank_timeout,0.5670814541169038,2,489,NO_ACTION,1
5499,card,NONE,android,insufficient_funds,0.26420649598864243,1,301,ALTERNATE_METHOD,0
19395,card,NONE,android,network_error,0.5962413229516881,0,71,NO_ACTION,1
47560,wallet,NONE,ios,network_error,0.4426597122244788,3,974,NO_ACTION,0
22772,upi,AXIS,ios,network_error,0.47844182959274734,1,169,RETRY_NOW,1
44567,upi,AXIS,android,insufficient_funds,0.5111773130466026,4,579,RETRY_NOW,1
18106,wallet,NONE,web,authentication_failed,0.7055394251424993,4,129,RETRY_NOW,0
11969,upi,ICICI,android,network_error,0.8074155357307136,3,875,RETRY_NOW,1
16709,card,NONE,android,authentication_failed,0.7059484663522324,4,917,RETRY_NOW,0
20846,upi,AXIS,ios,authentication_failed,0.2848307846790499,3,374,NO_ACTION,0
34239,upi,ICICI,android,bank_timeout,0.2175411438311386,4,630,ALTERNATE_METHOD,0
3158,card,NONE,web,bank_timeout,0.45662863787470775,2,8,NO_ACTION,0
7636,wallet,NONE,android,bank_timeout,0.8343335174166626,0,281,DELAYED_RETRY,1
35806,netbanking,NONE,android,bank_timeout,0.7656139470355929,4,683,DELAYED_RETRY,1
31422,card,NONE,web,authentication_failed,0.5944870785985957,1,738,ALTERNATE_METHOD,0
38199,card,NONE,android,insufficient_funds,0.5814890334330196,3,119,ALTERNATE_METHOD,0
5391,card,NONE,android,authentication_failed,0.421192316547903,2,933,DELAYED_RETRY,1
10487,wallet,NONE,android,insufficient_funds,0.9790074457944111,1,383,DELAYED_RETRY,0
17017,upi,SBI,android,network_error,0.31056856428907853,1,931,DELAYED_RETRY,1
15189,netbanking,NONE,android,bank_timeout,0.970292455825158,0,771,RETRY_NOW,1
3058,upi,ICICI,android,network_error,0.769731983842906,3,910,NO_ACTION,0
10381,netbanking,NONE,ios,network_error,0.27810259168681956,4,812,DELAYED_RETRY,0
49736,upi,ICICI,android,insufficient_funds,0.5437691037299113,3,221,NO_ACTION,0
13083,wallet,NONE,ios,network_error,0.6397938535151282,2,127,NO_ACTION,0
807,upi,HDFC,ios,insufficient_funds,0.5282779412133338,4,263,ALTERNATE_METHOD,0
